tx_name	gene_id
ENSCAFT00000053843	ENSCAFG00000035239
ENSCAFT00000052812	ENSCAFG00000035240
ENSCAFT00000050729	ENSCAFG00000035241
ENSCAFT00000053703	ENSCAFG00000035242
ENSCAFT00000057431	ENSCAFG00000035243
ENSCAFT00000052767	ENSCAFG00000035244
ENSCAFT00000056581	ENSCAFG00000035245
ENSCAFT00000057650	ENSCAFG00000035246
ENSCAFT00000056754	ENSCAFG00000035247
ENSCAFT00000056932	ENSCAFG00000035248
ENSCAFT00000058089	ENSCAFG00000035248
ENSCAFT00000059277	ENSCAFG00000035249
ENSCAFT00000059117	ENSCAFG00000035250
ENSCAFT00000056642	ENSCAFG00000035251
ENSCAFT00000051628	ENSCAFG00000035252
ENSCAFT00000058480	ENSCAFG00000035253
ENSCAFT00000052696	ENSCAFG00000035254
ENSCAFT00000052487	ENSCAFG00000035255
ENSCAFT00000055973	ENSCAFG00000035256
ENSCAFT00000053443	ENSCAFG00000035257
ENSCAFT00000051441	ENSCAFG00000035258
ENSCAFT00000057848	ENSCAFG00000035259
ENSCAFT00000053916	ENSCAFG00000035260
ENSCAFT00000056799	ENSCAFG00000035261
ENSCAFT00000058200	ENSCAFG00000035262
ENSCAFT00000050605	ENSCAFG00000035263
ENSCAFT00000058195	ENSCAFG00000035264
ENSCAFT00000057120	ENSCAFG00000035265
ENSCAFT00000052420	ENSCAFG00000035266
ENSCAFT00000052852	ENSCAFG00000035267
ENSCAFT00000059208	ENSCAFG00000035268
ENSCAFT00000054936	ENSCAFG00000035269
ENSCAFT00000054042	ENSCAFG00000035270
ENSCAFT00000059282	ENSCAFG00000035271
ENSCAFT00000053613	ENSCAFG00000035272
ENSCAFT00000055458	ENSCAFG00000035273
ENSCAFT00000052532	ENSCAFG00000035274
ENSCAFT00000058091	ENSCAFG00000035275
ENSCAFT00000054756	ENSCAFG00000035276
ENSCAFT00000053102	ENSCAFG00000035277
ENSCAFT00000051554	ENSCAFG00000035277
ENSCAFT00000051266	ENSCAFG00000035277
ENSCAFT00000050299	ENSCAFG00000035278
ENSCAFT00000058215	ENSCAFG00000035279
ENSCAFT00000053354	ENSCAFG00000035280
ENSCAFT00000056104	ENSCAFG00000035281
ENSCAFT00000056179	ENSCAFG00000035282
ENSCAFT00000056041	ENSCAFG00000035283
ENSCAFT00000050520	ENSCAFG00000035284
ENSCAFT00000052991	ENSCAFG00000035285
ENSCAFT00000050431	ENSCAFG00000035285
ENSCAFT00000051900	ENSCAFG00000035286
ENSCAFT00000057243	ENSCAFG00000035287
ENSCAFT00000055021	ENSCAFG00000035288
ENSCAFT00000050670	ENSCAFG00000035289
ENSCAFT00000054572	ENSCAFG00000035290
ENSCAFT00000053914	ENSCAFG00000035291
ENSCAFT00000058942	ENSCAFG00000035292
ENSCAFT00000056098	ENSCAFG00000035293
ENSCAFT00000050270	ENSCAFG00000035294
ENSCAFT00000052210	ENSCAFG00000035295
ENSCAFT00000053398	ENSCAFG00000035296
ENSCAFT00000052264	ENSCAFG00000035297
ENSCAFT00000058640	ENSCAFG00000035298
ENSCAFT00000058303	ENSCAFG00000035299
ENSCAFT00000051576	ENSCAFG00000035300
ENSCAFT00000050488	ENSCAFG00000035301
ENSCAFT00000050962	ENSCAFG00000035302
ENSCAFT00000057229	ENSCAFG00000035303
ENSCAFT00000050951	ENSCAFG00000035304
ENSCAFT00000051298	ENSCAFG00000035305
ENSCAFT00000054479	ENSCAFG00000035306
ENSCAFT00000053269	ENSCAFG00000035307
ENSCAFT00000054152	ENSCAFG00000035308
ENSCAFT00000051161	ENSCAFG00000035308
ENSCAFT00000051423	ENSCAFG00000035309
ENSCAFT00000057269	ENSCAFG00000035310
ENSCAFT00000053447	ENSCAFG00000035311
ENSCAFT00000057603	ENSCAFG00000035312
ENSCAFT00000050555	ENSCAFG00000035313
ENSCAFT00000058320	ENSCAFG00000035314
ENSCAFT00000054838	ENSCAFG00000035314
ENSCAFT00000051027	ENSCAFG00000035314
ENSCAFT00000056688	ENSCAFG00000035315
ENSCAFT00000057602	ENSCAFG00000035316
ENSCAFT00000057095	ENSCAFG00000035317
ENSCAFT00000053372	ENSCAFG00000035318
ENSCAFT00000059459	ENSCAFG00000035319
ENSCAFT00000054066	ENSCAFG00000035320
ENSCAFT00000054380	ENSCAFG00000035320
ENSCAFT00000057864	ENSCAFG00000035320
ENSCAFT00000058061	ENSCAFG00000035321
ENSCAFT00000055308	ENSCAFG00000035322
ENSCAFT00000058947	ENSCAFG00000035323
ENSCAFT00000057287	ENSCAFG00000035324
ENSCAFT00000052211	ENSCAFG00000035325
ENSCAFT00000051075	ENSCAFG00000035325
ENSCAFT00000052467	ENSCAFG00000035326
ENSCAFT00000055767	ENSCAFG00000035327
ENSCAFT00000056755	ENSCAFG00000035328
ENSCAFT00000055895	ENSCAFG00000035329
ENSCAFT00000050910	ENSCAFG00000035330
ENSCAFT00000056051	ENSCAFG00000035331
ENSCAFT00000056445	ENSCAFG00000035332
ENSCAFT00000053112	ENSCAFG00000035333
ENSCAFT00000050475	ENSCAFG00000035334
ENSCAFT00000058194	ENSCAFG00000035335
ENSCAFT00000053160	ENSCAFG00000035336
ENSCAFT00000057357	ENSCAFG00000035337
ENSCAFT00000054749	ENSCAFG00000035338
ENSCAFT00000058819	ENSCAFG00000035339
ENSCAFT00000057833	ENSCAFG00000035340
ENSCAFT00000056304	ENSCAFG00000035341
ENSCAFT00000053106	ENSCAFG00000035342
ENSCAFT00000058941	ENSCAFG00000035343
ENSCAFT00000058427	ENSCAFG00000035344
ENSCAFT00000052380	ENSCAFG00000035345
ENSCAFT00000056750	ENSCAFG00000035346
ENSCAFT00000051219	ENSCAFG00000035347
ENSCAFT00000052050	ENSCAFG00000035347
ENSCAFT00000057591	ENSCAFG00000035348
ENSCAFT00000057817	ENSCAFG00000035349
ENSCAFT00000055703	ENSCAFG00000035350
ENSCAFT00000054684	ENSCAFG00000035351
ENSCAFT00000057919	ENSCAFG00000035352
ENSCAFT00000056966	ENSCAFG00000035353
ENSCAFT00000054143	ENSCAFG00000035353
ENSCAFT00000055260	ENSCAFG00000035354
ENSCAFT00000050433	ENSCAFG00000035355
ENSCAFT00000054227	ENSCAFG00000035355
ENSCAFT00000055157	ENSCAFG00000035356
ENSCAFT00000059228	ENSCAFG00000035357
ENSCAFT00000058592	ENSCAFG00000035358
ENSCAFT00000053878	ENSCAFG00000035359
ENSCAFT00000057223	ENSCAFG00000035360
ENSCAFT00000050385	ENSCAFG00000035361
ENSCAFT00000053630	ENSCAFG00000035362
ENSCAFT00000050952	ENSCAFG00000035363
ENSCAFT00000055155	ENSCAFG00000035363
ENSCAFT00000059101	ENSCAFG00000035364
ENSCAFT00000059046	ENSCAFG00000035365
ENSCAFT00000059485	ENSCAFG00000035366
ENSCAFT00000054200	ENSCAFG00000035367
ENSCAFT00000053627	ENSCAFG00000035368
ENSCAFT00000057997	ENSCAFG00000035369
ENSCAFT00000058026	ENSCAFG00000035370
ENSCAFT00000054978	ENSCAFG00000035371
ENSCAFT00000054630	ENSCAFG00000035372
ENSCAFT00000055537	ENSCAFG00000035372
ENSCAFT00000051801	ENSCAFG00000035373
ENSCAFT00000056019	ENSCAFG00000035374
ENSCAFT00000052540	ENSCAFG00000035375
ENSCAFT00000051685	ENSCAFG00000035376
ENSCAFT00000059130	ENSCAFG00000035377
ENSCAFT00000050590	ENSCAFG00000035378
ENSCAFT00000057792	ENSCAFG00000035379
ENSCAFT00000056865	ENSCAFG00000035380
ENSCAFT00000050794	ENSCAFG00000035381
ENSCAFT00000051127	ENSCAFG00000035382
ENSCAFT00000055436	ENSCAFG00000035383
ENSCAFT00000059428	ENSCAFG00000035384
ENSCAFT00000055301	ENSCAFG00000035385
ENSCAFT00000056722	ENSCAFG00000035386
ENSCAFT00000057253	ENSCAFG00000035387
ENSCAFT00000056046	ENSCAFG00000035388
ENSCAFT00000050836	ENSCAFG00000035389
ENSCAFT00000051599	ENSCAFG00000035390
ENSCAFT00000052501	ENSCAFG00000035391
ENSCAFT00000055124	ENSCAFG00000035392
ENSCAFT00000057114	ENSCAFG00000035393
ENSCAFT00000057399	ENSCAFG00000035394
ENSCAFT00000058438	ENSCAFG00000035395
ENSCAFT00000052936	ENSCAFG00000035396
ENSCAFT00000058416	ENSCAFG00000035396
ENSCAFT00000057044	ENSCAFG00000035397
ENSCAFT00000058992	ENSCAFG00000035398
ENSCAFT00000054457	ENSCAFG00000035398
ENSCAFT00000054824	ENSCAFG00000035399
ENSCAFT00000050711	ENSCAFG00000035400
ENSCAFT00000056247	ENSCAFG00000035401
ENSCAFT00000056558	ENSCAFG00000035402
ENSCAFT00000052849	ENSCAFG00000035403
ENSCAFT00000055831	ENSCAFG00000035404
ENSCAFT00000050217	ENSCAFG00000035405
ENSCAFT00000058890	ENSCAFG00000035406
ENSCAFT00000056151	ENSCAFG00000035407
ENSCAFT00000057930	ENSCAFG00000035408
ENSCAFT00000053676	ENSCAFG00000035409
ENSCAFT00000051824	ENSCAFG00000035410
ENSCAFT00000052163	ENSCAFG00000035411
ENSCAFT00000052458	ENSCAFG00000035412
ENSCAFT00000058285	ENSCAFG00000035414
ENSCAFT00000058876	ENSCAFG00000035415
ENSCAFT00000053177	ENSCAFG00000035416
ENSCAFT00000054787	ENSCAFG00000035416
ENSCAFT00000057728	ENSCAFG00000035417
ENSCAFT00000058278	ENSCAFG00000035418
ENSCAFT00000053578	ENSCAFG00000035419
ENSCAFT00000050681	ENSCAFG00000035420
ENSCAFT00000051255	ENSCAFG00000035421
ENSCAFT00000058040	ENSCAFG00000035422
ENSCAFT00000054409	ENSCAFG00000035423
ENSCAFT00000059388	ENSCAFG00000035424
ENSCAFT00000053538	ENSCAFG00000035425
ENSCAFT00000055647	ENSCAFG00000035426
ENSCAFT00000056891	ENSCAFG00000035427
ENSCAFT00000053290	ENSCAFG00000035428
ENSCAFT00000059484	ENSCAFG00000035428
ENSCAFT00000054235	ENSCAFG00000035429
ENSCAFT00000059078	ENSCAFG00000035430
ENSCAFT00000051090	ENSCAFG00000035431
ENSCAFT00000055633	ENSCAFG00000035432
ENSCAFT00000059284	ENSCAFG00000035432
ENSCAFT00000056122	ENSCAFG00000035433
ENSCAFT00000054645	ENSCAFG00000035433
ENSCAFT00000052790	ENSCAFG00000035434
ENSCAFT00000056344	ENSCAFG00000035434
ENSCAFT00000054755	ENSCAFG00000035435
ENSCAFT00000051866	ENSCAFG00000035436
ENSCAFT00000054606	ENSCAFG00000035437
ENSCAFT00000052850	ENSCAFG00000035438
ENSCAFT00000056514	ENSCAFG00000035439
ENSCAFT00000055758	ENSCAFG00000035440
ENSCAFT00000057523	ENSCAFG00000035441
ENSCAFT00000053471	ENSCAFG00000035442
ENSCAFT00000055366	ENSCAFG00000035443
ENSCAFT00000053712	ENSCAFG00000035444
ENSCAFT00000056993	ENSCAFG00000035444
ENSCAFT00000057320	ENSCAFG00000035445
ENSCAFT00000053358	ENSCAFG00000035446
ENSCAFT00000052088	ENSCAFG00000035447
ENSCAFT00000051172	ENSCAFG00000035448
ENSCAFT00000052700	ENSCAFG00000035449
ENSCAFT00000055263	ENSCAFG00000035450
ENSCAFT00000052828	ENSCAFG00000035451
ENSCAFT00000052799	ENSCAFG00000035452
ENSCAFT00000057380	ENSCAFG00000035453
ENSCAFT00000054742	ENSCAFG00000035454
ENSCAFT00000058529	ENSCAFG00000035455
ENSCAFT00000054792	ENSCAFG00000035456
ENSCAFT00000058516	ENSCAFG00000035457
ENSCAFT00000058857	ENSCAFG00000035458
ENSCAFT00000056738	ENSCAFG00000035459
ENSCAFT00000055523	ENSCAFG00000035460
ENSCAFT00000054046	ENSCAFG00000035461
ENSCAFT00000052746	ENSCAFG00000035462
ENSCAFT00000054909	ENSCAFG00000035463
ENSCAFT00000053833	ENSCAFG00000035464
ENSCAFT00000056998	ENSCAFG00000035465
ENSCAFT00000056497	ENSCAFG00000035466
ENSCAFT00000053911	ENSCAFG00000035466
ENSCAFT00000057393	ENSCAFG00000035467
ENSCAFT00000057478	ENSCAFG00000035468
ENSCAFT00000055737	ENSCAFG00000035469
ENSCAFT00000056573	ENSCAFG00000035470
ENSCAFT00000056129	ENSCAFG00000035471
ENSCAFT00000051964	ENSCAFG00000035472
ENSCAFT00000050266	ENSCAFG00000035473
ENSCAFT00000058649	ENSCAFG00000035474
ENSCAFT00000051668	ENSCAFG00000035475
ENSCAFT00000057310	ENSCAFG00000035476
ENSCAFT00000057062	ENSCAFG00000035477
ENSCAFT00000051625	ENSCAFG00000035478
ENSCAFT00000058030	ENSCAFG00000035479
ENSCAFT00000055807	ENSCAFG00000035480
ENSCAFT00000057181	ENSCAFG00000035480
ENSCAFT00000058885	ENSCAFG00000035481
ENSCAFT00000056741	ENSCAFG00000035482
ENSCAFT00000056139	ENSCAFG00000035483
ENSCAFT00000056291	ENSCAFG00000035484
ENSCAFT00000056513	ENSCAFG00000035485
ENSCAFT00000058229	ENSCAFG00000035486
ENSCAFT00000058263	ENSCAFG00000035487
ENSCAFT00000055062	ENSCAFG00000035487
ENSCAFT00000052047	ENSCAFG00000035488
ENSCAFT00000051934	ENSCAFG00000035489
ENSCAFT00000058059	ENSCAFG00000035490
ENSCAFT00000052581	ENSCAFG00000035491
ENSCAFT00000057985	ENSCAFG00000035492
ENSCAFT00000058498	ENSCAFG00000035493
ENSCAFT00000053494	ENSCAFG00000035494
ENSCAFT00000054937	ENSCAFG00000035495
ENSCAFT00000052786	ENSCAFG00000035496
ENSCAFT00000058429	ENSCAFG00000035497
ENSCAFT00000055068	ENSCAFG00000035498
ENSCAFT00000052963	ENSCAFG00000035499
ENSCAFT00000053245	ENSCAFG00000035500
ENSCAFT00000055818	ENSCAFG00000035501
ENSCAFT00000059465	ENSCAFG00000035502
ENSCAFT00000053293	ENSCAFG00000035503
ENSCAFT00000057992	ENSCAFG00000035504
ENSCAFT00000052655	ENSCAFG00000035505
ENSCAFT00000054264	ENSCAFG00000035506
ENSCAFT00000053242	ENSCAFG00000035507
ENSCAFT00000055935	ENSCAFG00000035507
ENSCAFT00000051398	ENSCAFG00000035508
ENSCAFT00000055459	ENSCAFG00000035509
ENSCAFT00000050336	ENSCAFG00000035509
ENSCAFT00000056796	ENSCAFG00000035510
ENSCAFT00000055491	ENSCAFG00000035511
ENSCAFT00000058726	ENSCAFG00000035512
ENSCAFT00000055339	ENSCAFG00000035513
ENSCAFT00000050401	ENSCAFG00000035514
ENSCAFT00000052207	ENSCAFG00000035515
ENSCAFT00000053415	ENSCAFG00000035516
ENSCAFT00000052860	ENSCAFG00000035517
ENSCAFT00000051489	ENSCAFG00000035518
ENSCAFT00000054242	ENSCAFG00000035518
ENSCAFT00000056861	ENSCAFG00000035519
ENSCAFT00000056038	ENSCAFG00000035520
ENSCAFT00000058524	ENSCAFG00000035521
ENSCAFT00000054036	ENSCAFG00000035522
ENSCAFT00000050988	ENSCAFG00000035523
ENSCAFT00000051796	ENSCAFG00000035524
ENSCAFT00000059409	ENSCAFG00000035524
ENSCAFT00000054222	ENSCAFG00000035525
ENSCAFT00000059155	ENSCAFG00000035526
ENSCAFT00000054448	ENSCAFG00000035527
ENSCAFT00000056749	ENSCAFG00000035529
ENSCAFT00000055259	ENSCAFG00000035530
ENSCAFT00000056515	ENSCAFG00000035531
ENSCAFT00000054111	ENSCAFG00000035531
ENSCAFT00000051274	ENSCAFG00000035532
ENSCAFT00000058451	ENSCAFG00000035533
ENSCAFT00000058839	ENSCAFG00000035534
ENSCAFT00000051428	ENSCAFG00000035535
ENSCAFT00000055951	ENSCAFG00000035536
ENSCAFT00000053278	ENSCAFG00000035537
ENSCAFT00000051725	ENSCAFG00000035538
ENSCAFT00000057028	ENSCAFG00000035539
ENSCAFT00000052845	ENSCAFG00000035540
ENSCAFT00000051272	ENSCAFG00000035541
ENSCAFT00000053915	ENSCAFG00000035542
ENSCAFT00000055343	ENSCAFG00000035543
ENSCAFT00000058798	ENSCAFG00000035544
ENSCAFT00000057990	ENSCAFG00000035545
ENSCAFT00000058778	ENSCAFG00000035546
ENSCAFT00000050318	ENSCAFG00000035547
ENSCAFT00000052718	ENSCAFG00000035548
ENSCAFT00000056471	ENSCAFG00000035549
ENSCAFT00000055993	ENSCAFG00000035550
ENSCAFT00000055271	ENSCAFG00000035550
ENSCAFT00000056239	ENSCAFG00000035551
ENSCAFT00000053598	ENSCAFG00000035552
ENSCAFT00000054408	ENSCAFG00000035552
ENSCAFT00000053544	ENSCAFG00000035553
ENSCAFT00000057178	ENSCAFG00000035554
ENSCAFT00000057555	ENSCAFG00000035555
ENSCAFT00000059125	ENSCAFG00000035556
ENSCAFT00000050757	ENSCAFG00000035557
ENSCAFT00000054999	ENSCAFG00000035558
ENSCAFT00000059440	ENSCAFG00000035559
ENSCAFT00000058101	ENSCAFG00000035560
ENSCAFT00000057907	ENSCAFG00000035561
ENSCAFT00000055566	ENSCAFG00000035562
ENSCAFT00000050978	ENSCAFG00000035562
ENSCAFT00000051810	ENSCAFG00000035562
ENSCAFT00000054101	ENSCAFG00000035563
ENSCAFT00000053796	ENSCAFG00000035564
ENSCAFT00000053323	ENSCAFG00000035565
ENSCAFT00000054655	ENSCAFG00000035566
ENSCAFT00000054008	ENSCAFG00000035567
ENSCAFT00000058227	ENSCAFG00000035568
ENSCAFT00000057987	ENSCAFG00000035569
ENSCAFT00000050859	ENSCAFG00000035570
ENSCAFT00000056837	ENSCAFG00000035571
ENSCAFT00000052599	ENSCAFG00000035572
ENSCAFT00000057055	ENSCAFG00000035573
ENSCAFT00000059483	ENSCAFG00000035574
ENSCAFT00000057563	ENSCAFG00000035575
ENSCAFT00000058082	ENSCAFG00000035576
ENSCAFT00000053220	ENSCAFG00000035576
ENSCAFT00000052919	ENSCAFG00000035576
ENSCAFT00000056859	ENSCAFG00000035577
ENSCAFT00000054022	ENSCAFG00000035577
ENSCAFT00000053046	ENSCAFG00000035578
ENSCAFT00000053856	ENSCAFG00000035579
ENSCAFT00000058131	ENSCAFG00000035579
ENSCAFT00000057925	ENSCAFG00000035580
ENSCAFT00000058065	ENSCAFG00000035581
ENSCAFT00000052614	ENSCAFG00000035582
ENSCAFT00000058675	ENSCAFG00000035583
ENSCAFT00000054901	ENSCAFG00000035584
ENSCAFT00000051203	ENSCAFG00000035585
ENSCAFT00000055318	ENSCAFG00000035586
ENSCAFT00000052543	ENSCAFG00000035587
ENSCAFT00000057681	ENSCAFG00000035588
ENSCAFT00000051624	ENSCAFG00000035588
ENSCAFT00000057013	ENSCAFG00000035589
ENSCAFT00000050303	ENSCAFG00000035590
ENSCAFT00000057932	ENSCAFG00000035591
ENSCAFT00000052179	ENSCAFG00000035592
ENSCAFT00000054427	ENSCAFG00000035593
ENSCAFT00000057136	ENSCAFG00000035594
ENSCAFT00000053547	ENSCAFG00000035595
ENSCAFT00000053887	ENSCAFG00000035596
ENSCAFT00000059408	ENSCAFG00000035597
ENSCAFT00000059232	ENSCAFG00000035598
ENSCAFT00000054534	ENSCAFG00000035598
ENSCAFT00000051913	ENSCAFG00000035599
ENSCAFT00000051963	ENSCAFG00000035600
ENSCAFT00000051768	ENSCAFG00000035601
ENSCAFT00000058153	ENSCAFG00000035602
ENSCAFT00000051396	ENSCAFG00000035602
ENSCAFT00000058474	ENSCAFG00000035603
ENSCAFT00000050509	ENSCAFG00000035604
ENSCAFT00000054154	ENSCAFG00000035605
ENSCAFT00000051448	ENSCAFG00000035606
ENSCAFT00000051686	ENSCAFG00000035607
ENSCAFT00000059270	ENSCAFG00000035608
ENSCAFT00000053111	ENSCAFG00000035608
ENSCAFT00000053919	ENSCAFG00000035608
ENSCAFT00000053553	ENSCAFG00000035609
ENSCAFT00000051698	ENSCAFG00000035610
ENSCAFT00000051742	ENSCAFG00000035611
ENSCAFT00000051221	ENSCAFG00000035612
ENSCAFT00000056570	ENSCAFG00000035613
ENSCAFT00000058586	ENSCAFG00000035614
ENSCAFT00000050267	ENSCAFG00000035615
ENSCAFT00000057784	ENSCAFG00000035616
ENSCAFT00000050519	ENSCAFG00000035617
ENSCAFT00000052105	ENSCAFG00000035618
ENSCAFT00000055148	ENSCAFG00000035619
ENSCAFT00000059052	ENSCAFG00000035620
ENSCAFT00000056012	ENSCAFG00000035621
ENSCAFT00000050921	ENSCAFG00000035622
ENSCAFT00000055135	ENSCAFG00000035623
ENSCAFT00000056196	ENSCAFG00000035624
ENSCAFT00000051378	ENSCAFG00000035625
ENSCAFT00000055188	ENSCAFG00000035625
ENSCAFT00000057087	ENSCAFG00000035626
ENSCAFT00000059189	ENSCAFG00000035627
ENSCAFT00000050923	ENSCAFG00000035628
ENSCAFT00000055284	ENSCAFG00000035629
ENSCAFT00000053322	ENSCAFG00000035630
ENSCAFT00000055077	ENSCAFG00000035631
ENSCAFT00000051252	ENSCAFG00000035632
ENSCAFT00000056691	ENSCAFG00000035633
ENSCAFT00000052970	ENSCAFG00000035634
ENSCAFT00000059013	ENSCAFG00000035634
ENSCAFT00000053501	ENSCAFG00000035634
ENSCAFT00000056961	ENSCAFG00000035635
ENSCAFT00000058995	ENSCAFG00000035636
ENSCAFT00000055828	ENSCAFG00000035637
ENSCAFT00000050676	ENSCAFG00000035638
ENSCAFT00000052302	ENSCAFG00000035639
ENSCAFT00000052841	ENSCAFG00000035640
ENSCAFT00000054512	ENSCAFG00000035640
ENSCAFT00000051859	ENSCAFG00000035640
ENSCAFT00000052228	ENSCAFG00000035641
ENSCAFT00000053147	ENSCAFG00000035641
ENSCAFT00000057573	ENSCAFG00000035642
ENSCAFT00000053595	ENSCAFG00000035643
ENSCAFT00000054261	ENSCAFG00000035643
ENSCAFT00000058858	ENSCAFG00000035644
ENSCAFT00000050666	ENSCAFG00000035645
ENSCAFT00000052584	ENSCAFG00000035645
ENSCAFT00000059250	ENSCAFG00000035645
ENSCAFT00000058120	ENSCAFG00000035646
ENSCAFT00000052715	ENSCAFG00000035647
ENSCAFT00000056489	ENSCAFG00000035648
ENSCAFT00000052769	ENSCAFG00000035649
ENSCAFT00000055759	ENSCAFG00000035650
ENSCAFT00000052101	ENSCAFG00000035651
ENSCAFT00000056819	ENSCAFG00000035652
ENSCAFT00000051198	ENSCAFG00000035653
ENSCAFT00000057552	ENSCAFG00000035654
ENSCAFT00000059260	ENSCAFG00000035655
ENSCAFT00000057002	ENSCAFG00000035656
ENSCAFT00000056337	ENSCAFG00000035657
ENSCAFT00000059001	ENSCAFG00000035657
ENSCAFT00000059074	ENSCAFG00000035658
ENSCAFT00000053686	ENSCAFG00000035659
ENSCAFT00000057871	ENSCAFG00000035659
ENSCAFT00000053898	ENSCAFG00000035660
ENSCAFT00000057355	ENSCAFG00000035661
ENSCAFT00000058079	ENSCAFG00000035662
ENSCAFT00000057544	ENSCAFG00000035663
ENSCAFT00000057358	ENSCAFG00000035664
ENSCAFT00000059144	ENSCAFG00000035665
ENSCAFT00000052194	ENSCAFG00000035666
ENSCAFT00000051110	ENSCAFG00000035667
ENSCAFT00000052745	ENSCAFG00000035668
ENSCAFT00000056380	ENSCAFG00000035669
ENSCAFT00000057298	ENSCAFG00000035669
ENSCAFT00000053294	ENSCAFG00000035670
ENSCAFT00000055949	ENSCAFG00000035671
ENSCAFT00000055073	ENSCAFG00000035672
ENSCAFT00000052336	ENSCAFG00000035673
ENSCAFT00000055774	ENSCAFG00000035673
ENSCAFT00000054325	ENSCAFG00000035674
ENSCAFT00000055237	ENSCAFG00000035674
ENSCAFT00000055133	ENSCAFG00000035674
ENSCAFT00000054796	ENSCAFG00000035675
ENSCAFT00000051328	ENSCAFG00000035675
ENSCAFT00000059349	ENSCAFG00000035676
ENSCAFT00000057200	ENSCAFG00000035677
ENSCAFT00000050744	ENSCAFG00000035678
ENSCAFT00000059075	ENSCAFG00000035679
ENSCAFT00000057655	ENSCAFG00000035680
ENSCAFT00000051039	ENSCAFG00000035681
ENSCAFT00000053429	ENSCAFG00000035682
ENSCAFT00000053006	ENSCAFG00000035683
ENSCAFT00000059351	ENSCAFG00000035684
ENSCAFT00000059472	ENSCAFG00000035685
ENSCAFT00000052189	ENSCAFG00000035686
ENSCAFT00000051091	ENSCAFG00000035687
ENSCAFT00000051683	ENSCAFG00000035688
ENSCAFT00000051289	ENSCAFG00000035689
ENSCAFT00000059089	ENSCAFG00000035690
ENSCAFT00000055531	ENSCAFG00000035691
ENSCAFT00000051819	ENSCAFG00000035692
ENSCAFT00000053592	ENSCAFG00000035693
ENSCAFT00000054465	ENSCAFG00000035694
ENSCAFT00000051642	ENSCAFG00000035695
ENSCAFT00000053900	ENSCAFG00000035696
ENSCAFT00000050331	ENSCAFG00000035697
ENSCAFT00000050343	ENSCAFG00000035698
ENSCAFT00000051106	ENSCAFG00000035699
ENSCAFT00000051157	ENSCAFG00000035700
ENSCAFT00000053747	ENSCAFG00000035700
ENSCAFT00000053736	ENSCAFG00000035701
ENSCAFT00000054858	ENSCAFG00000035702
ENSCAFT00000052572	ENSCAFG00000035703
ENSCAFT00000057753	ENSCAFG00000035704
ENSCAFT00000054129	ENSCAFG00000035705
ENSCAFT00000056854	ENSCAFG00000035706
ENSCAFT00000055014	ENSCAFG00000035707
ENSCAFT00000055616	ENSCAFG00000035708
ENSCAFT00000056130	ENSCAFG00000035709
ENSCAFT00000055139	ENSCAFG00000035710
ENSCAFT00000050360	ENSCAFG00000035711
ENSCAFT00000052874	ENSCAFG00000035712
ENSCAFT00000052152	ENSCAFG00000035713
ENSCAFT00000054770	ENSCAFG00000035714
ENSCAFT00000054040	ENSCAFG00000035715
ENSCAFT00000052623	ENSCAFG00000035716
ENSCAFT00000050437	ENSCAFG00000035717
ENSCAFT00000053522	ENSCAFG00000035718
ENSCAFT00000057658	ENSCAFG00000035719
ENSCAFT00000058113	ENSCAFG00000035720
ENSCAFT00000050300	ENSCAFG00000035721
ENSCAFT00000059452	ENSCAFG00000035722
ENSCAFT00000054005	ENSCAFG00000035722
ENSCAFT00000055307	ENSCAFG00000035722
ENSCAFT00000057527	ENSCAFG00000035723
ENSCAFT00000059293	ENSCAFG00000035724
ENSCAFT00000055437	ENSCAFG00000035725
ENSCAFT00000055474	ENSCAFG00000035726
ENSCAFT00000057880	ENSCAFG00000035727
ENSCAFT00000051693	ENSCAFG00000035728
ENSCAFT00000051138	ENSCAFG00000035729
ENSCAFT00000056787	ENSCAFG00000035730
ENSCAFT00000051551	ENSCAFG00000035731
ENSCAFT00000053632	ENSCAFG00000035731
ENSCAFT00000055461	ENSCAFG00000035731
ENSCAFT00000052708	ENSCAFG00000035732
ENSCAFT00000051510	ENSCAFG00000035733
ENSCAFT00000050607	ENSCAFG00000035734
ENSCAFT00000052673	ENSCAFG00000035734
ENSCAFT00000055649	ENSCAFG00000035735
ENSCAFT00000051444	ENSCAFG00000035735
ENSCAFT00000053441	ENSCAFG00000035736
ENSCAFT00000054886	ENSCAFG00000035736
ENSCAFT00000052869	ENSCAFG00000035736
ENSCAFT00000051755	ENSCAFG00000035737
ENSCAFT00000052899	ENSCAFG00000035738
ENSCAFT00000057487	ENSCAFG00000035739
ENSCAFT00000053863	ENSCAFG00000035741
ENSCAFT00000051700	ENSCAFG00000035742
ENSCAFT00000058056	ENSCAFG00000035743
ENSCAFT00000055228	ENSCAFG00000035744
ENSCAFT00000057927	ENSCAFG00000035745
ENSCAFT00000057953	ENSCAFG00000035746
ENSCAFT00000052528	ENSCAFG00000035747
ENSCAFT00000056853	ENSCAFG00000035748
ENSCAFT00000058677	ENSCAFG00000035749
ENSCAFT00000059030	ENSCAFG00000035750
ENSCAFT00000052145	ENSCAFG00000035751
ENSCAFT00000059420	ENSCAFG00000035752
ENSCAFT00000059050	ENSCAFG00000035753
ENSCAFT00000051148	ENSCAFG00000035753
